,hsname,devi
18,朝霞西高等学校,52.0
19,浦和商業高等学校,52.0
0,草加南高等学校,52.0
1,坂出第一高等学校,52.0
2,サビエル高等学校,52.0
3,至学館高等学校,52.0
4,静岡西高等学校,52.0
5,沼津西高等学校,52.0
6,浜松工業高等学校,52.0
7,浜松工業高等学校,52.0
8,浜松工業高等学校,52.0
9,浜松工業高等学校,52.0
10,浜松工業高等学校,52.0
11,浜松工業高等学校,52.0
12,浜松工業高等学校,52.0
13,浜松工業高等学校,52.0
14,富士宮北高等学校,52.0
15,下北沢成徳高等学校,52.0
16,就実高等学校,52.0
17,純真高等学校,52.0
18,潤徳女子高等学校,52.0
19,上宮太子高等学校,52.0
0,尚志館高等学校,52.0
1,昭和学院高等学校,52.0
2,兵庫大学附属須磨ノ浦高等学校,52.0
3,聖望学園高等学校,52.0
4,星陵高等学校,52.0
5,聖和女子学院高等学校,52.0
6,仙台育英学園高等学校,52.0
7,高川学園高等学校,52.0
8,武田高等学校,52.0
9,橘学苑高等学校,52.0
10,玉川聖学院高等部,52.0
11,千葉学芸高等学校,52.0
12,袖ヶ浦高等学校,52.0
13,流山おおたかの森高等学校,52.0
14,成田北高等学校,52.0
15,松戸六実高等学校,52.0
16,千葉商科大学付属高等学校,52.0
17,千葉明徳高等学校,52.0
18,つくば国際大学東風高等学校,52.0
19,帝塚山学院高等学校,52.0
0,帝塚山学院高等学校,52.0
1,東亜学園高等学校,52.0
2,東海大学付属静岡翔洋高等学校,52.0
3,東海大学山形高等学校,52.0
4,東京音楽大学付属高等学校,52.0
5,東京成徳大学高等学校,52.0
6,東京成徳大学深谷高等学校,52.0
7,東京都市大学塩尻高等学校,52.0
8,青梅総合高等学校,52.0
9,鷺宮高等学校,52.0
10,松が谷高等学校,52.0
11,松が谷高等学校,52.0
12,東京立正高等学校,52.0
13,常磐高等学校,52.0
14,常磐大学高等学校,52.0
15,トキワ松学園高等学校,52.0
16,海部高等学校,52.0
17,富岡西高等学校,52.0
18,豊島学院高等学校,52.0
19,宇都宮商業高等学校,52.0
0,鹿沼東高等学校,52.0
1,小山西高等学校,52.0
2,鳥取商業高等学校,52.0
3,富山北部高等学校,52.0
4,中越高等学校,52.0
5,佐世保工業高等学校,52.0
6,佐世保工業高等学校,52.0
7,佐世保工業高等学校,52.0
8,佐世保工業高等学校,52.0
9,佐世保工業高等学校,52.0
10,佐世保工業高等学校,52.0
11,上田東高等学校,52.0
12,長野清泉女学院高等学校,52.0
13,奈良大学附属高等学校,52.0
14,佐渡高等学校,52.0
15,新潟中央高等学校,52.0
16,六日町高等学校,52.0
17,二松學舍大学附属柏高等学校,52.0
18,日南学園高等学校,52.0
19,日本大学三島高等学校,52.0
0,日本大学明誠高等学校,52.0
1,人間環境大学附属 岡崎高等学校,52.0
2,梅花高等学校,52.0
3,函館大妻高等学校,52.0
4,八戸聖ウルスラ学院高等学校,52.0
5,初芝橋本高等学校,52.0
6,早鞆高等学校,52.0
7,海星学院高等学校,52.0
8,西宮北高等学校,52.0
9,姫路工業高等学校,52.0
10,三木高等学校,52.0
11,八鹿高等学校,52.0
12,安芸南高等学校,52.0
13,嘉穂東高等学校,52.0
14,玄界高等学校,52.0
15,光陵高等学校,52.0
16,福岡工業大学附属城東高等学校,52.0
17,会津学鳳高等学校,52.0
18,郡山商業高等学校,52.0
19,郡山商業高等学校,52.0
0,郡山商業高等学校,52.0
1,富士学苑高等学校,52.0
2,武相高等学校,52.0
3,船橋市立船橋高等学校,52.0
4,文徳高等学校,52.0
5,文徳高等学校,52.0
6,文京学院大学女子高等学校,52.0
7,北陸学園北陸高等学校,52.0
8,旭川商業高等学校,52.0
9,旭川商業高等学校,52.0
10,旭川商業高等学校,52.0
11,旭川商業高等学校,52.0
12,岩見沢西高等学校,52.0
13,札幌東商業高等学校,52.0
14,札幌東商業高等学校,52.0
15,札幌東商業高等学校,52.0
16,札幌東商業高等学校,52.0
17,札幌平岡高等学校,52.0
18,正則高等学校,52.0
19,三重高等学校,52.0
0,四日市工業高等学校,52.0
1,四日市工業高等学校,52.0
2,四日市工業高等学校,52.0
3,四日市工業高等学校,52.0
4,四日市工業高等学校,52.0
5,四日市工業高等学校,52.0
6,四日市工業高等学校,52.0
7,四日市西高等学校,52.0
8,美濃加茂高等学校,52.0
9,佐沼高等学校,52.0
10,古川黎明高等学校,52.0
11,都城商業高等学校,52.0
12,都城商業高等学校,52.0
13,盛岡大学附属高等学校,52.0
14,鶴岡工業高等学校,52.0
15,鶴岡工業高等学校,52.0
16,鶴岡工業高等学校,52.0
17,鶴岡工業高等学校,52.0
18,鶴岡工業高等学校,52.0
19,鶴岡中央高等学校,52.0
0,米沢商業高等学校,52.0
1,華陵高等学校,52.0
2,百合学院高等学校,52.0
3,横須賀学院高等学校,52.0
4,横浜市立横浜商業高等学校,52.0
5,横浜創英高等学校,52.0
6,横浜創学館高等学校,52.0
7,立正大学付属立正高等学校,52.0
8,ルーテル学院高等学校,52.0
9,新宮高等学校,52.0
10,和歌山工業高等学校,52.0
11,済美高等学校,52.0
12,清心女子高等学校,52.0
13,酒田光陵高等学校,52.0
14,神戸市立須磨翔風高等学校,52.0
15,四天王寺東高等学校,52.0
16,帝京第三高等学校,52.0
17,鯖江高等学校,52.0
18,聖ヨゼフ学園高等学校,52.0
19,白梅学園高等学校,51.0
0,愛国高等学校,51.0
1,一宮高等学校,51.0
2,瑞陵高等学校,51.0
3,豊田高等学校,51.0
4,豊田東高等学校,51.0
5,尾北高等学校,51.0
6,青森工業高等学校,51.0
7,八戸商業高等学校,51.0
8,大館国際情報学院高等学校,51.0
9,角館高等学校,51.0
10,増田高等学校,51.0
11,明秀学園日立高等学校,51.0
12,遺愛女子高等学校,51.0
13,大聖寺高等学校,51.0
14,伊勢学園高等学校,51.0
15,一関学院高等学校,51.0
16,石岡第一高等学校,51.0
17,磐田東高等学校,51.0
18,植草学園大学附属高等学校,51.0
19,英数学館高等学校,51.0
0,伊予高等学校,51.0
1,宇和島東高等学校,51.0
2,松山工業高等学校,51.0
3,松山工業高等学校,51.0
4,松山商業高等学校,51.0
5,宇佐高等学校,51.0
6,大分南高等学校,51.0
7,情報科学高等学校,51.0
8,情報科学高等学校,51.0
9,大阪薫英女学院高等学校,51.0
10,大阪府立工芸高等学校,51.0
11,咲くやこの花高等学校,51.0
12,都島工業高等学校,51.0
13,都島工業高等学校,51.0
14,大阪信愛学院高等学校,51.0
15,摂津高等学校,51.0
16,高石高等学校,51.0
17,日根野高等学校,51.0
18,大阪夕陽丘学園高等学校,51.0
19,大谷高等学校,51.0
0,大多和学園 開星高等学校,51.0
1,岡山学芸館高等学校,51.0
2,岡山学芸館高等学校,51.0
3,岡山工業高等学校,51.0
4,岡山工業高等学校,51.0
5,岡山工業高等学校,51.0
6,岡山工業高等学校,51.0
7,岡山工業高等学校,51.0
8,岡山工業高等学校,51.0
9,岡山工業高等学校,51.0
10,総社南高等学校,51.0
11,総社南高等学校,51.0
12,高梁高等学校,51.0
13,新見高等学校南校地,51.0
14,大手前高松高等学校,51.0
15,香川中央高等学校,51.0
16,杜若高等学校,51.0
17,川辺高等学校,51.0
18,橿原学院高等学校,51.0
19,津久井浜高等学校,51.0
0,関西高等学校,51.0
1,関東第一高等学校,51.0
2,各務原高等学校,51.0
3,益田清風高等学校,51.0
4,共愛学園高等学校,51.0
5,京都外大西高等学校,51.0
6,京都先端科学大学附属高等学校,51.0
7,京都市立銅駝美術工芸高等学校,51.0
8,京都橘高等学校,51.0
9,桂高等学校,51.0
10,東宇治高等学校,51.0
11,近畿大学附属豊岡高等学校,51.0
12,近畿大学附属福岡高等学校,51.0
13,国立音楽大学附属高等学校,51.0
14,鹿本高等学校,51.0
15,鹿本高等学校,51.0
16,熊本工業高等学校,51.0
17,熊本工業高等学校,51.0
18,熊本市立千原台高等学校,51.0
19,倉敷高等学校,51.0
0,伊勢崎清明高等学校,51.0
1,桐生清桜高等学校,51.0
2,高崎工業高等学校,51.0
3,高崎工業高等学校,51.0
4,高崎商業高等学校,51.0
5,前橋商業高等学校,51.0
6,敬愛学園高等学校,51.0
7,神戸学院大学附属高等学校,51.0
8,神戸星城高等学校,51.0
9,神戸常盤女子高等学校,51.0
10,神戸常盤女子高等学校,51.0
11,神戸野田高等学校,51.0
12,国際学院高等学校,51.0
13,国士舘高等学校,51.0
14,入間向陽高等学校,51.0
15,岩槻高等学校,51.0
16,大宮光陵高等学校,51.0
17,桶川高等学校,51.0
18,芸術総合高等学校,51.0
19,芸術総合高等学校,51.0
0,豊岡高等学校,51.0
1,新座総合技術高等学校,51.0
2,羽生第一高等学校,51.0
3,佐賀北高等学校,51.0
4,龍谷高等学校,51.0
5,札幌創成高等学校,51.0
6,草津東高等学校,51.0
7,静岡県富士見高等学校,51.0
8,磐田西高等学校,51.0
9,掛川東高等学校,51.0
10,藤枝西高等学校,51.0
11,吉原高等学校,51.0
12,清水桜が丘高等学校,51.0
13,浜田高等学校,51.0
14,平田高等学校,51.0
15,益田高等学校,51.0
16,修徳高等学校,51.0
17,聖パウロ学園高等学校,51.0
18,西武台千葉高等学校,51.0
19,聖霊女子短期大学付属高等学校,51.0
0,仙台市立仙台商業高等学校,51.0
1,大東文化大学第一高等学校,51.0
2,高岡向陵高等学校,51.0
3,高岡龍谷高等学校,51.0
4,武田高等学校,51.0
5,千葉経済大学附属高等学校,51.0
6,大多喜高等学校,51.0
7,千葉商業高等学校,51.0
8,八千代高等学校,51.0
9,八千代高等学校,51.0
10,四街道高等学校,51.0
11,武蔵野大学附属千代田高等学院,51.0
12,鎮西高等学校,51.0
13,帝京大学可児高等学校,51.0
14,帝京長岡高等学校,51.0
15,帝塚山学院高等学校,51.0
16,東京女子学院高等学校,51.0
17,小岩高等学校,51.0
18,杉並総合高等学校,51.0
19,都立高島高等学校,51.0
0,都立農業高等学校,51.0
1,東久留米総合高等学校,51.0
2,東星学園高等学校,51.0
3,桐陽高等学校,51.0
4,城北高等学校,51.0
5,徳島科学技術高等学校,51.0
6,徳島科学技術高等学校,51.0
7,徳島科学技術高等学校,51.0
8,徳島科学技術高等学校,51.0
9,佐野東高等学校,51.0
10,石動高等学校,51.0
11,小杉高等学校,51.0
12,富山国際大学付属高等学校,51.0
13,諫早商業高等学校,51.0
14,永島学園 松江西高等学校,51.0
15,飯田風越高等学校,51.0
16,長野市立長野高等学校,51.0
17,中村学園三陽高等学校,51.0
18,名古屋女子大学高等学校,51.0
19,名古屋市立西陵高等学校,51.0
0,奈良育英高等学校,51.0
1,高円芸術高等学校,51.0
2,新井高等学校,51.0
3,西日本短期大学附属高等学校,51.0
4,二松學舍大学附属高等学校,51.0
5,日本工業大学駒場高等学校,51.0
6,花咲徳栄高等学校,51.0
7,東筑紫学園高等学校,51.0
8,明石西高等学校,51.0
9,網干高等学校,51.0
10,有馬高等学校,51.0
11,神戸商業高等学校,51.0
12,高砂南高等学校,51.0
13,日高高等学校,51.0
14,三次高等学校,51.0
15,総合技術高等学校,51.0
16,総合技術高等学校,51.0
17,総合技術高等学校,51.0
18,総合技術高等学校,51.0
19,総合技術高等学校,51.0
0,忠海高等学校,51.0
1,広島山陽学園山陽高等学校,51.0
2,福岡県公立古賀竟成館高等学校,51.0
3,朝倉東高等学校,51.0
4,朝倉東高等学校,51.0
5,朝倉東高等学校,51.0
6,宇美商業高等学校,51.0
7,小倉商業高等学校,51.0
8,折尾高等学校,51.0
9,折尾高等学校,51.0
10,嘉穂東高等学校,51.0
11,北九州高等学校,51.0
12,太宰府高等学校,51.0
13,柏陵高等学校,51.0
14,福島高等学校,51.0
15,福島県磐城第一高等学校,51.0
16,福知山成美高等学校,51.0
17,文京学院大学女子高等学校,51.0
18,文京学院大学女子高等学校,51.0
19,鵬翔高等学校,51.0
0,釧路北陽高等学校,51.0
1,札幌啓北商業高等学校,51.0
2,北海道科学大学高等学校,51.0
3,函館西高等学校,51.0
4,芽室高等学校,51.0
5,本庄第一高等学校,51.0
6,松商学園高等学校,51.0
7,松山聖陵高等学校,51.0
8,桑名西高等学校,51.0
9,四日市商業高等学校,51.0
10,水谷学園出雲北陵高等学校,51.0
11,水戸啓明高等学校,51.0
12,緑ヶ丘女子高等学校,51.0
13,箕面自由学園高等学校,51.0
14,宮城県工業高等学校,51.0
15,宮城県工業高等学校,51.0
16,宮城県工業高等学校,51.0
17,名取北高等学校,51.0
18,利府高等学校,51.0
19,高鍋高等学校,51.0
0,日向高等学校,51.0
1,宮崎第一高等学校,51.0
2,広尾学園小石川高等学校,51.0
3,明誠学院高等学校,51.0
4,明和県央高等学校,51.0
5,盛岡市立高等学校,51.0
6,盛岡中央高等学校,51.0
7,上山明新館高等学校,51.0
8,上山明新館高等学校,51.0
9,山口県鴻城高等学校,51.0
10,大和高田市立高田商業高等学校,51.0
11,麗澤瑞浪高等学校,51.0
12,那賀高等学校,51.0
13,和光高等学校,51.0
14,常磐高等学校,51.0
15,清水南高等学校,51.0
16,大成高等学校,51.0
17,サレジオ工業高等専門学校,51.0
18,サレジオ工業高等専門学校,51.0
19,サレジオ工業高等専門学校,51.0
0,サレジオ工業高等専門学校,51.0
1,弓削商船高等専門学校,51.0
2,弓削商船高等専門学校,51.0
3,弓削商船高等専門学校,51.0
4,堺リベラル高等学校 ,51.0
5,川口市立高等学校,51.0
6,木更津総合高等学校,51.0
7,鯖江高等学校,51.0
8,高島高等学校,51.0
9,光泉カトリック高等学校,51.0
10,松山商業高等学校,51.0
11,片山学園高等学校,51.0
12,静岡サレジオ高等学校,50.0
13,愛知商業高等学校,50.0
14,青森工業高等学校,50.0
15,青森中央高等学校,50.0
16,黒石高等学校,50.0
17,八戸工業高等学校,50.0
18,八戸商業高等学校,50.0
19,秋草学園高等学校,50.0
0,由利高等学校,50.0
1,秋田市立御所野学院高等学校,50.0
2,芦屋学園高等学校,50.0
3,アレセイア湘南高等学校,50.0
4,金沢伏見高等学校,50.0
5,茨城キリスト教学園高等学校,50.0
6,岩瀬高等学校,50.0
7,佐和高等学校,50.0
8,土浦第三高等学校,50.0
9,取手第一高等学校,50.0
10,水戸工業高等学校,50.0
11,水戸工業高等学校,50.0
12,水戸第三高等学校,50.0
13,岩倉高等学校,50.0
14,岩瀬日本大学高等学校,50.0
15,不来方高等学校,50.0
16,花巻南高等学校,50.0
17,福岡高等学校,50.0
18,盛岡南高等学校,50.0
19,宇部鴻城高等学校,50.0
0,英数学館高等学校,50.0
1,宇和島東高等学校,50.0
2,南宇和高等学校,50.0
3,近江高等学校,50.0
4,別府翔青高等学校,50.0
5,大阪学院大学高等学校,50.0
6,大阪学芸高等学校,50.0
7,大阪商業大学高等学校,50.0
8,大阪信愛学院高等学校,50.0
9,芥川高等学校,50.0
10,交野高等学校,50.0
11,金岡高等学校,50.0
12,柴島高等学校,50.0
13,摂津高等学校,50.0
14,豊島高等学校,50.0
15,太田市立太田高等学校,50.0
16,鵬学園高等学校,50.0
17,大森学園高等学校,50.0
18,大森学園高等学校,50.0
19,井原高等学校 北校地,50.0
0,総社高等学校,50.0
1,津山東高等学校,50.0
2,浦添高等学校,50.0
3,品川翔英高等学校,50.0
4,飯山高等学校,50.0
5,坂出高等学校,50.0
6,高松南高等学校,50.0
7,丸亀城西高等学校,50.0
8,PL学園高等学校,50.0
9,津田学園高等学校,50.0
10,志布志高等学校,50.0
